,idx_adjust,location,geometry,scale,base,residential,natural,commercial
1112,1,"12, 20","POLYGON ((72.37961560666662 -7.273138133333339, 72.38196477999995 -7.273138133333339, 72.38196477999995 -7.275577600000006, 72.37961560666662 -7.275577600000006, 72.37961560666662 -7.273138133333339))",0.1,1,1,1,1
1113,1,"12, 21","POLYGON ((72.37961560666662 -7.275577600000006, 72.38196477999995 -7.275577600000006, 72.38196477999995 -7.278017066666673, 72.37961560666662 -7.278017066666673, 72.37961560666662 -7.275577600000006))",0.1,1,1,1,1
1114,1,"12, 22","POLYGON ((72.37961560666662 -7.278017066666673, 72.38196477999995 -7.278017066666673, 72.38196477999995 -7.28045653333334, 72.37961560666662 -7.28045653333334, 72.37961560666662 -7.278017066666673))",0.1,1,1,1,1
1115,1,"12, 23","POLYGON ((72.37961560666662 -7.28045653333334, 72.38196477999995 -7.28045653333334, 72.38196477999995 -7.282896000000007, 72.37961560666662 -7.282896000000007, 72.37961560666662 -7.28045653333334))",0.1,1,1,1,1
1116,1,"12, 24","POLYGON ((72.37961560666662 -7.282896000000007, 72.38196477999995 -7.282896000000007, 72.38196477999995 -7.285335466666674, 72.37961560666662 -7.285335466666674, 72.37961560666662 -7.282896000000007))",0.1,1,1,1,1
1117,1,"12, 25","POLYGON ((72.37961560666662 -7.285335466666674, 72.38196477999995 -7.285335466666674, 72.38196477999995 -7.287774933333341, 72.37961560666662 -7.287774933333341, 72.37961560666662 -7.285335466666674))",0.1,1,1,1,1
1118,1,"12, 26","POLYGON ((72.37961560666662 -7.287774933333341, 72.38196477999995 -7.287774933333341, 72.38196477999995 -7.290214400000008, 72.37961560666662 -7.290214400000008, 72.37961560666662 -7.287774933333341))",0.1,1,1,1,1
1119,1,"12, 27","POLYGON ((72.37961560666662 -7.290214400000008, 72.38196477999995 -7.290214400000008, 72.38196477999995 -7.292653866666675, 72.37961560666662 -7.292653866666675, 72.37961560666662 -7.290214400000008))",0.1,1,1,1,1
1120,1,"12, 28","POLYGON ((72.37961560666662 -7.292653866666675, 72.38196477999995 -7.292653866666675, 72.38196477999995 -7.295093333333342, 72.37961560666662 -7.295093333333342, 72.37961560666662 -7.292653866666675))",0.1,1,1,1,1
1121,1,"12, 29","POLYGON ((72.37961560666662 -7.295093333333342, 72.38196477999995 -7.295093333333342, 72.38196477999995 -7.297532800000009, 72.37961560666662 -7.297532800000009, 72.37961560666662 -7.295093333333342))",0.1,1,1,1,1
1122,1,"12, 30","POLYGON ((72.37961560666662 -7.297532800000009, 72.38196477999995 -7.297532800000009, 72.38196477999995 -7.299972266666676, 72.37961560666662 -7.299972266666676, 72.37961560666662 -7.297532800000009))",0.1,1,1,1,1
1123,1,"12, 31","POLYGON ((72.37961560666662 -7.299972266666676, 72.38196477999995 -7.299972266666676, 72.38196477999995 -7.302411733333343, 72.37961560666662 -7.302411733333343, 72.37961560666662 -7.299972266666676))",0.1,1,1,1,1
1124,1,"12, 32","POLYGON ((72.37961560666662 -7.302411733333343, 72.38196477999995 -7.302411733333343, 72.38196477999995 -7.30485120000001, 72.37961560666662 -7.30485120000001, 72.37961560666662 -7.302411733333343))",0.1,1,1,1,1
1125,1,"12, 33","POLYGON ((72.37961560666662 -7.30485120000001, 72.38196477999995 -7.30485120000001, 72.38196477999995 -7.307290666666677, 72.37961560666662 -7.307290666666677, 72.37961560666662 -7.30485120000001))",0.1,1,1,1,1
1126,1,"12, 34","POLYGON ((72.37961560666662 -7.307290666666677, 72.38196477999995 -7.307290666666677, 72.38196477999995 -7.309730133333344, 72.37961560666662 -7.309730133333344, 72.37961560666662 -7.307290666666677))",0.1,1,1,1,1
1127,1,"12, 35","POLYGON ((72.37961560666662 -7.309730133333344, 72.38196477999995 -7.309730133333344, 72.38196477999995 -7.31216960000001, 72.37961560666662 -7.31216960000001, 72.37961560666662 -7.309730133333344))",0.1,1,1,1,1
1128,1,"12, 36","POLYGON ((72.37961560666662 -7.31216960000001, 72.38196477999995 -7.31216960000001, 72.38196477999995 -7.314609066666677, 72.37961560666662 -7.314609066666677, 72.37961560666662 -7.31216960000001))",0.1,1,1,1,1
1129,1,"12, 37","POLYGON ((72.37961560666662 -7.314609066666677, 72.38196477999995 -7.314609066666677, 72.38196477999995 -7.317048533333344, 72.37961560666662 -7.317048533333344, 72.37961560666662 -7.314609066666677))",0.1,1,1,1,1
1130,1,"12, 38","POLYGON ((72.37961560666662 -7.317048533333344, 72.38196477999995 -7.317048533333344, 72.38196477999995 -7.319488000000011, 72.37961560666662 -7.319488000000011, 72.37961560666662 -7.317048533333344))",0.1,1,1,1,1
1131,1,"12, 39","POLYGON ((72.37961560666662 -7.319488000000011, 72.38196477999995 -7.319488000000011, 72.38196477999995 -7.321927466666678, 72.37961560666662 -7.321927466666678, 72.37961560666662 -7.319488000000011))",0.1,1,1,1,1
1132,1,"12, 40","POLYGON ((72.37961560666662 -7.321927466666678, 72.38196477999995 -7.321927466666678, 72.38196477999995 -7.324366933333345, 72.37961560666662 -7.324366933333345, 72.37961560666662 -7.321927466666678))",0.1,1,1,1,1
1133,1,"12, 41","POLYGON ((72.37961560666662 -7.324366933333345, 72.38196477999995 -7.324366933333345, 72.38196477999995 -7.326806400000012, 72.37961560666662 -7.326806400000012, 72.37961560666662 -7.324366933333345))",0.1,1,1,1,1
1134,1,"12, 42","POLYGON ((72.37961560666662 -7.326806400000012, 72.38196477999995 -7.326806400000012, 72.38196477999995 -7.329245866666679, 72.37961560666662 -7.329245866666679, 72.37961560666662 -7.326806400000012))",0.1,1,1,1,1
1135,1,"12, 43","POLYGON ((72.37961560666662 -7.329245866666679, 72.38196477999995 -7.329245866666679, 72.38196477999995 -7.331685333333346, 72.37961560666662 -7.331685333333346, 72.37961560666662 -7.329245866666679))",0.1,1,1,1,1
1136,1,"12, 44","POLYGON ((72.37961560666662 -7.331685333333346, 72.38196477999995 -7.331685333333346, 72.38196477999995 -7.334124800000013, 72.37961560666662 -7.334124800000013, 72.37961560666662 -7.331685333333346))",0.1,1,1,1,1
1137,1,"12, 45","POLYGON ((72.37961560666662 -7.334124800000013, 72.38196477999995 -7.334124800000013, 72.38196477999995 -7.33656426666668, 72.37961560666662 -7.33656426666668, 72.37961560666662 -7.334124800000013))",0.1,1,1,1,1
1138,1,"12, 46","POLYGON ((72.37961560666662 -7.33656426666668, 72.38196477999995 -7.33656426666668, 72.38196477999995 -7.339003733333347, 72.37961560666662 -7.339003733333347, 72.37961560666662 -7.33656426666668))",0.1,1,1,1,1
1139,1,"12, 47","POLYGON ((72.37961560666662 -7.339003733333347, 72.38196477999995 -7.339003733333347, 72.38196477999995 -7.341443200000014, 72.37961560666662 -7.341443200000014, 72.37961560666662 -7.339003733333347))",0.1,1,1,1,1
1140,1,"12, 48","POLYGON ((72.37961560666662 -7.341443200000014, 72.38196477999995 -7.341443200000014, 72.38196477999995 -7.343882666666681, 72.37961560666662 -7.343882666666681, 72.37961560666662 -7.341443200000014))",0.1,1,1,1,1
1141,1,"12, 49","POLYGON ((72.37961560666662 -7.343882666666681, 72.38196477999995 -7.343882666666681, 72.38196477999995 -7.346322133333348, 72.37961560666662 -7.346322133333348, 72.37961560666662 -7.343882666666681))",0.1,1,1,1,1
1142,1,"12, 50","POLYGON ((72.37961560666662 -7.346322133333348, 72.38196477999995 -7.346322133333348, 72.38196477999995 -7.348761600000015, 72.37961560666662 -7.348761600000015, 72.37961560666662 -7.346322133333348))",0.1,1,1,1,1
1143,1,"12, 51","POLYGON ((72.37961560666662 -7.348761600000015, 72.38196477999995 -7.348761600000015, 72.38196477999995 -7.351201066666682, 72.37961560666662 -7.351201066666682, 72.37961560666662 -7.348761600000015))",0.1,1,1,1,1
1144,1,"12, 52","POLYGON ((72.37961560666662 -7.351201066666682, 72.38196477999995 -7.351201066666682, 72.38196477999995 -7.353640533333349, 72.37961560666662 -7.353640533333349, 72.37961560666662 -7.351201066666682))",0.1,1,1,1,1
1145,1,"12, 53","POLYGON ((72.37961560666662 -7.353640533333349, 72.38196477999995 -7.353640533333349, 72.38196477999995 -7.356080000000015, 72.37961560666662 -7.356080000000015, 72.37961560666662 -7.353640533333349))",0.1,1,1,1,1
1146,1,"12, 54","POLYGON ((72.37961560666662 -7.356080000000015, 72.38196477999995 -7.356080000000015, 72.38196477999995 -7.358519466666682, 72.37961560666662 -7.358519466666682, 72.37961560666662 -7.356080000000015))",0.1,1,1,1,1
1147,1,"12, 55","POLYGON ((72.37961560666662 -7.358519466666682, 72.38196477999995 -7.358519466666682, 72.38196477999995 -7.360958933333349, 72.37961560666662 -7.360958933333349, 72.37961560666662 -7.358519466666682))",0.1,1,1,1,1
1148,1,"12, 56","POLYGON ((72.37961560666662 -7.360958933333349, 72.38196477999995 -7.360958933333349, 72.38196477999995 -7.363398400000016, 72.37961560666662 -7.363398400000016, 72.37961560666662 -7.360958933333349))",0.1,1,1,1,1
1149,1,"12, 57","POLYGON ((72.37961560666662 -7.363398400000016, 72.38196477999995 -7.363398400000016, 72.38196477999995 -7.365837866666683, 72.37961560666662 -7.365837866666683, 72.37961560666662 -7.363398400000016))",0.1,1,1,1,1
1150,1,"12, 58","POLYGON ((72.37961560666662 -7.365837866666683, 72.38196477999995 -7.365837866666683, 72.38196477999995 -7.36827733333335, 72.37961560666662 -7.36827733333335, 72.37961560666662 -7.365837866666683))",0.1,1,1,1,1
1151,1,"12, 59","POLYGON ((72.37961560666662 -7.36827733333335, 72.38196477999995 -7.36827733333335, 72.38196477999995 -7.370716800000017, 72.37961560666662 -7.370716800000017, 72.37961560666662 -7.36827733333335))",0.1,1,1,1,1
1152,1,"12, 60","POLYGON ((72.37961560666662 -7.370716800000017, 72.38196477999995 -7.370716800000017, 72.38196477999995 -7.373156266666684, 72.37961560666662 -7.373156266666684, 72.37961560666662 -7.370716800000017))",0.1,1,1,1,1
1153,1,"12, 61","POLYGON ((72.37961560666662 -7.373156266666684, 72.38196477999995 -7.373156266666684, 72.38196477999995 -7.375595733333351, 72.37961560666662 -7.375595733333351, 72.37961560666662 -7.373156266666684))",0.1,1,1,1,1
1154,1,"12, 62","POLYGON ((72.37961560666662 -7.375595733333351, 72.38196477999995 -7.375595733333351, 72.38196477999995 -7.378035200000018, 72.37961560666662 -7.378035200000018, 72.37961560666662 -7.375595733333351))",0.1,1,1,1,1
1155,1,"12, 63","POLYGON ((72.37961560666662 -7.378035200000018, 72.38196477999995 -7.378035200000018, 72.38196477999995 -7.380474666666685, 72.37961560666662 -7.380474666666685, 72.37961560666662 -7.378035200000018))",0.1,1,1,1,1
1156,1,"12, 64","POLYGON ((72.37961560666662 -7.380474666666685, 72.38196477999995 -7.380474666666685, 72.38196477999995 -7.382914133333352, 72.37961560666662 -7.382914133333352, 72.37961560666662 -7.380474666666685))",0.1,1,1,1,1
1157,1,"12, 65","POLYGON ((72.37961560666662 -7.382914133333352, 72.38196477999995 -7.382914133333352, 72.38196477999995 -7.385353600000019, 72.37961560666662 -7.385353600000019, 72.37961560666662 -7.382914133333352))",0.1,1,1,1,1
1158,1,"12, 66","POLYGON ((72.37961560666662 -7.385353600000019, 72.38196477999995 -7.385353600000019, 72.38196477999995 -7.387793066666686, 72.37961560666662 -7.387793066666686, 72.37961560666662 -7.385353600000019))",0.1,1,1,1,1
1159,1,"12, 67","POLYGON ((72.37961560666662 -7.387793066666686, 72.38196477999995 -7.387793066666686, 72.38196477999995 -7.390232533333353, 72.37961560666662 -7.390232533333353, 72.37961560666662 -7.387793066666686))",0.1,1,1,1,1
1160,1,"12, 68","POLYGON ((72.37961560666662 -7.390232533333353, 72.38196477999995 -7.390232533333353, 72.38196477999995 -7.39267200000002, 72.37961560666662 -7.39267200000002, 72.37961560666662 -7.390232533333353))",0.1,1,1,1,1
1161,1,"12, 69","POLYGON ((72.37961560666662 -7.39267200000002, 72.38196477999995 -7.39267200000002, 72.38196477999995 -7.395111466666687, 72.37961560666662 -7.395111466666687, 72.37961560666662 -7.39267200000002))",0.1,1,1,1,1
1162,1,"12, 70","POLYGON ((72.37961560666662 -7.395111466666687, 72.38196477999995 -7.395111466666687, 72.38196477999995 -7.397550933333354, 72.37961560666662 -7.397550933333354, 72.37961560666662 -7.395111466666687))",0.1,1,1,1,1
1163,1,"12, 71","POLYGON ((72.37961560666662 -7.397550933333354, 72.38196477999995 -7.397550933333354, 72.38196477999995 -7.399990400000021, 72.37961560666662 -7.399990400000021, 72.37961560666662 -7.397550933333354))",0.1,1,1,1,1
1164,1,"12, 72","POLYGON ((72.37961560666662 -7.399990400000021, 72.38196477999995 -7.399990400000021, 72.38196477999995 -7.402429866666687, 72.37961560666662 -7.402429866666687, 72.37961560666662 -7.399990400000021))",0.1,1,1,1,1
1165,1,"12, 73","POLYGON ((72.37961560666662 -7.402429866666687, 72.38196477999995 -7.402429866666687, 72.38196477999995 -7.404869333333354, 72.37961560666662 -7.404869333333354, 72.37961560666662 -7.402429866666687))",0.1,1,1,1,1
1166,1,"12, 74","POLYGON ((72.37961560666662 -7.404869333333354, 72.38196477999995 -7.404869333333354, 72.38196477999995 -7.407308800000021, 72.37961560666662 -7.407308800000021, 72.37961560666662 -7.404869333333354))",0.1,1,1,1,1
1167,1,"12, 75","POLYGON ((72.37961560666662 -7.407308800000021, 72.38196477999995 -7.407308800000021, 72.38196477999995 -7.409748266666688, 72.37961560666662 -7.409748266666688, 72.37961560666662 -7.407308800000021))",0.1,1,1,1,1
1168,1,"12, 76","POLYGON ((72.37961560666662 -7.409748266666688, 72.38196477999995 -7.409748266666688, 72.38196477999995 -7.412187733333355, 72.37961560666662 -7.412187733333355, 72.37961560666662 -7.409748266666688))",0.1,1,1,1,1
1169,1,"12, 77","POLYGON ((72.37961560666662 -7.412187733333355, 72.38196477999995 -7.412187733333355, 72.38196477999995 -7.414627200000022, 72.37961560666662 -7.414627200000022, 72.37961560666662 -7.412187733333355))",0.1,1,1,1,1
1170,1,"12, 78","POLYGON ((72.37961560666662 -7.414627200000022, 72.38196477999995 -7.414627200000022, 72.38196477999995 -7.417066666666689, 72.37961560666662 -7.417066666666689, 72.37961560666662 -7.414627200000022))",0.1,1,1,1,1
1171,1,"12, 79","POLYGON ((72.37961560666662 -7.417066666666689, 72.38196477999995 -7.417066666666689, 72.38196477999995 -7.419506133333356, 72.37961560666662 -7.419506133333356, 72.37961560666662 -7.417066666666689))",0.1,1,1,1,1
1172,1,"12, 80","POLYGON ((72.37961560666662 -7.419506133333356, 72.38196477999995 -7.419506133333356, 72.38196477999995 -7.421945600000023, 72.37961560666662 -7.421945600000023, 72.37961560666662 -7.419506133333356))",0.1,1,1,1,1
1173,1,"12, 81","POLYGON ((72.37961560666662 -7.421945600000023, 72.38196477999995 -7.421945600000023, 72.38196477999995 -7.42438506666669, 72.37961560666662 -7.42438506666669, 72.37961560666662 -7.421945600000023))",0.1,1,1,1,1
1174,1,"12, 82","POLYGON ((72.37961560666662 -7.42438506666669, 72.38196477999995 -7.42438506666669, 72.38196477999995 -7.426824533333357, 72.37961560666662 -7.426824533333357, 72.37961560666662 -7.42438506666669))",0.1,1,1,1,1
1175,1,"12, 83","POLYGON ((72.37961560666662 -7.426824533333357, 72.38196477999995 -7.426824533333357, 72.38196477999995 -7.429264000000024, 72.37961560666662 -7.429264000000024, 72.37961560666662 -7.426824533333357))",0.1,1,1,1,1
1176,1,"12, 84","POLYGON ((72.37961560666662 -7.429264000000024, 72.38196477999995 -7.429264000000024, 72.38196477999995 -7.431703466666691, 72.37961560666662 -7.431703466666691, 72.37961560666662 -7.429264000000024))",0.1,1,1,1,1
1177,1,"12, 85","POLYGON ((72.37961560666662 -7.431703466666691, 72.38196477999995 -7.431703466666691, 72.38196477999995 -7.434142933333358, 72.37961560666662 -7.434142933333358, 72.37961560666662 -7.431703466666691))",0.1,1,1,1,1
1178,1,"12, 86","POLYGON ((72.37961560666662 -7.434142933333358, 72.38196477999995 -7.434142933333358, 72.38196477999995 -7.436582400000025, 72.37961560666662 -7.436582400000025, 72.37961560666662 -7.434142933333358))",0.1,1,1,1,1
1179,1,"12, 87","POLYGON ((72.37961560666662 -7.436582400000025, 72.38196477999995 -7.436582400000025, 72.38196477999995 -7.439021866666692, 72.37961560666662 -7.439021866666692, 72.37961560666662 -7.436582400000025))",0.1,1,1,1,1
1180,1,"12, 88","POLYGON ((72.37961560666662 -7.439021866666692, 72.38196477999995 -7.439021866666692, 72.38196477999995 -7.441461333333359, 72.37961560666662 -7.441461333333359, 72.37961560666662 -7.439021866666692))",0.1,1,1,1,1
1181,1,"12, 89","POLYGON ((72.37961560666662 -7.441461333333359, 72.38196477999995 -7.441461333333359, 72.38196477999995 -7.443900800000026, 72.37961560666662 -7.443900800000026, 72.37961560666662 -7.441461333333359))",0.1,1,1,1,1
1182,1,"12, 90","POLYGON ((72.37961560666662 -7.443900800000026, 72.38196477999995 -7.443900800000026, 72.38196477999995 -7.446340266666692, 72.37961560666662 -7.446340266666692, 72.37961560666662 -7.443900800000026))",0.1,1,1,1,1
1183,0,"13, 0","POLYGON ((72.38196477999995 -7.2243488, 72.38431395333328 -7.2243488, 72.38431395333328 -7.226788266666667, 72.38196477999995 -7.226788266666667, 72.38196477999995 -7.2243488))",0.1,1,1,1,1
1184,1,"13, 1","POLYGON ((72.38196477999995 -7.226788266666667, 72.38431395333328 -7.226788266666667, 72.38431395333328 -7.229227733333334, 72.38196477999995 -7.229227733333334, 72.38196477999995 -7.226788266666667))",0.1,1,1,1,1
1185,1,"13, 2","POLYGON ((72.38196477999995 -7.229227733333334, 72.38431395333328 -7.229227733333334, 72.38431395333328 -7.231667200000001, 72.38196477999995 -7.231667200000001, 72.38196477999995 -7.229227733333334))",0.1,1,1,1,1
1186,1,"13, 3","POLYGON ((72.38196477999995 -7.231667200000001, 72.38431395333328 -7.231667200000001, 72.38431395333328 -7.234106666666668, 72.38196477999995 -7.234106666666668, 72.38196477999995 -7.231667200000001))",0.1,1,1,1,1
1187,1,"13, 4","POLYGON ((72.38196477999995 -7.234106666666668, 72.38431395333328 -7.234106666666668, 72.38431395333328 -7.236546133333335, 72.38196477999995 -7.236546133333335, 72.38196477999995 -7.234106666666668))",0.1,1,1,1,1
1188,1,"13, 5","POLYGON ((72.38196477999995 -7.236546133333335, 72.38431395333328 -7.236546133333335, 72.38431395333328 -7.238985600000002, 72.38196477999995 -7.238985600000002, 72.38196477999995 -7.236546133333335))",0.1,1,1,1,1
1189,1,"13, 6","POLYGON ((72.38196477999995 -7.238985600000002, 72.38431395333328 -7.238985600000002, 72.38431395333328 -7.241425066666669, 72.38196477999995 -7.241425066666669, 72.38196477999995 -7.238985600000002))",0.1,1,1,1,1
1190,1,"13, 7","POLYGON ((72.38196477999995 -7.241425066666669, 72.38431395333328 -7.241425066666669, 72.38431395333328 -7.243864533333336, 72.38196477999995 -7.243864533333336, 72.38196477999995 -7.241425066666669))",0.1,1,1,1,1
1191,1,"13, 8","POLYGON ((72.38196477999995 -7.243864533333336, 72.38431395333328 -7.243864533333336, 72.38431395333328 -7.246304000000003, 72.38196477999995 -7.246304000000003, 72.38196477999995 -7.243864533333336))",0.1,1,1,1,1
1192,1,"13, 9","POLYGON ((72.38196477999995 -7.246304000000003, 72.38431395333328 -7.246304000000003, 72.38431395333328 -7.24874346666667, 72.38196477999995 -7.24874346666667, 72.38196477999995 -7.246304000000003))",0.1,1,1,1,1
1193,1,"13, 10","POLYGON ((72.38196477999995 -7.24874346666667, 72.38431395333328 -7.24874346666667, 72.38431395333328 -7.251182933333337, 72.38196477999995 -7.251182933333337, 72.38196477999995 -7.24874346666667))",0.1,1,1,1,1
1194,1,"13, 11","POLYGON ((72.38196477999995 -7.251182933333337, 72.38431395333328 -7.251182933333337, 72.38431395333328 -7.253622400000004, 72.38196477999995 -7.253622400000004, 72.38196477999995 -7.251182933333337))",0.1,1,1,1,1
1195,1,"13, 12","POLYGON ((72.38196477999995 -7.253622400000004, 72.38431395333328 -7.253622400000004, 72.38431395333328 -7.256061866666671, 72.38196477999995 -7.256061866666671, 72.38196477999995 -7.253622400000004))",0.1,1,1,1,1
1196,1,"13, 13","POLYGON ((72.38196477999995 -7.256061866666671, 72.38431395333328 -7.256061866666671, 72.38431395333328 -7.258501333333338, 72.38196477999995 -7.258501333333338, 72.38196477999995 -7.256061866666671))",0.1,1,1,1,1
1197,1,"13, 14","POLYGON ((72.38196477999995 -7.258501333333338, 72.38431395333328 -7.258501333333338, 72.38431395333328 -7.260940800000005, 72.38196477999995 -7.260940800000005, 72.38196477999995 -7.258501333333338))",0.1,1,1,1,1
1198,1,"13, 15","POLYGON ((72.38196477999995 -7.260940800000005, 72.38431395333328 -7.260940800000005, 72.38431395333328 -7.263380266666672, 72.38196477999995 -7.263380266666672, 72.38196477999995 -7.260940800000005))",0.1,1,1,1,1
1199,1,"13, 16","POLYGON ((72.38196477999995 -7.263380266666672, 72.38431395333328 -7.263380266666672, 72.38431395333328 -7.265819733333339, 72.38196477999995 -7.265819733333339, 72.38196477999995 -7.263380266666672))",0.1,1,1,1,1
1200,1,"13, 17","POLYGON ((72.38196477999995 -7.265819733333339, 72.38431395333328 -7.265819733333339, 72.38431395333328 -7.268259200000005, 72.38196477999995 -7.268259200000005, 72.38196477999995 -7.265819733333339))",0.1,1,1,1,1
1201,1,"13, 18","POLYGON ((72.38196477999995 -7.268259200000005, 72.38431395333328 -7.268259200000005, 72.38431395333328 -7.270698666666672, 72.38196477999995 -7.270698666666672, 72.38196477999995 -7.268259200000005))",0.1,1,1,1,1
1202,1,"13, 19","POLYGON ((72.38196477999995 -7.270698666666672, 72.38431395333328 -7.270698666666672, 72.38431395333328 -7.273138133333339, 72.38196477999995 -7.273138133333339, 72.38196477999995 -7.270698666666672))",0.1,1,1,1,1
1203,1,"13, 20","POLYGON ((72.38196477999995 -7.273138133333339, 72.38431395333328 -7.273138133333339, 72.38431395333328 -7.275577600000006, 72.38196477999995 -7.275577600000006, 72.38196477999995 -7.273138133333339))",0.1,1,1,1,1
1204,1,"13, 21","POLYGON ((72.38196477999995 -7.275577600000006, 72.38431395333328 -7.275577600000006, 72.38431395333328 -7.278017066666673, 72.38196477999995 -7.278017066666673, 72.38196477999995 -7.275577600000006))",0.1,1,1,1,1
1205,1,"13, 22","POLYGON ((72.38196477999995 -7.278017066666673, 72.38431395333328 -7.278017066666673, 72.38431395333328 -7.28045653333334, 72.38196477999995 -7.28045653333334, 72.38196477999995 -7.278017066666673))",0.1,1,1,1,1
1206,1,"13, 23","POLYGON ((72.38196477999995 -7.28045653333334, 72.38431395333328 -7.28045653333334, 72.38431395333328 -7.282896000000007, 72.38196477999995 -7.282896000000007, 72.38196477999995 -7.28045653333334))",0.1,1,1,1,1
1207,1,"13, 24","POLYGON ((72.38196477999995 -7.282896000000007, 72.38431395333328 -7.282896000000007, 72.38431395333328 -7.285335466666674, 72.38196477999995 -7.285335466666674, 72.38196477999995 -7.282896000000007))",0.1,1,1,1,1
1208,1,"13, 25","POLYGON ((72.38196477999995 -7.285335466666674, 72.38431395333328 -7.285335466666674, 72.38431395333328 -7.287774933333341, 72.38196477999995 -7.287774933333341, 72.38196477999995 -7.285335466666674))",0.1,1,1,1,1
1209,1,"13, 26","POLYGON ((72.38196477999995 -7.287774933333341, 72.38431395333328 -7.287774933333341, 72.38431395333328 -7.290214400000008, 72.38196477999995 -7.290214400000008, 72.38196477999995 -7.287774933333341))",0.1,1,1,1,1
1210,1,"13, 27","POLYGON ((72.38196477999995 -7.290214400000008, 72.38431395333328 -7.290214400000008, 72.38431395333328 -7.292653866666675, 72.38196477999995 -7.292653866666675, 72.38196477999995 -7.290214400000008))",0.1,1,1,1,1
1211,1,"13, 28","POLYGON ((72.38196477999995 -7.292653866666675, 72.38431395333328 -7.292653866666675, 72.38431395333328 -7.295093333333342, 72.38196477999995 -7.295093333333342, 72.38196477999995 -7.292653866666675))",0.1,1,1,1,1
1212,1,"13, 29","POLYGON ((72.38196477999995 -7.295093333333342, 72.38431395333328 -7.295093333333342, 72.38431395333328 -7.297532800000009, 72.38196477999995 -7.297532800000009, 72.38196477999995 -7.295093333333342))",0.1,1,1,1,1
1213,1,"13, 30","POLYGON ((72.38196477999995 -7.297532800000009, 72.38431395333328 -7.297532800000009, 72.38431395333328 -7.299972266666676, 72.38196477999995 -7.299972266666676, 72.38196477999995 -7.297532800000009))",0.1,1,1,1,1
1214,1,"13, 31","POLYGON ((72.38196477999995 -7.299972266666676, 72.38431395333328 -7.299972266666676, 72.38431395333328 -7.302411733333343, 72.38196477999995 -7.302411733333343, 72.38196477999995 -7.299972266666676))",0.1,1,1,1,1
1215,1,"13, 32","POLYGON ((72.38196477999995 -7.302411733333343, 72.38431395333328 -7.302411733333343, 72.38431395333328 -7.30485120000001, 72.38196477999995 -7.30485120000001, 72.38196477999995 -7.302411733333343))",0.1,1,1,1,1
1216,1,"13, 33","POLYGON ((72.38196477999995 -7.30485120000001, 72.38431395333328 -7.30485120000001, 72.38431395333328 -7.307290666666677, 72.38196477999995 -7.307290666666677, 72.38196477999995 -7.30485120000001))",0.1,1,1,1,1
1217,1,"13, 34","POLYGON ((72.38196477999995 -7.307290666666677, 72.38431395333328 -7.307290666666677, 72.38431395333328 -7.309730133333344, 72.38196477999995 -7.309730133333344, 72.38196477999995 -7.307290666666677))",0.1,1,1,1,1
1218,1,"13, 35","POLYGON ((72.38196477999995 -7.309730133333344, 72.38431395333328 -7.309730133333344, 72.38431395333328 -7.31216960000001, 72.38196477999995 -7.31216960000001, 72.38196477999995 -7.309730133333344))",0.1,1,1,1,1
1219,1,"13, 36","POLYGON ((72.38196477999995 -7.31216960000001, 72.38431395333328 -7.31216960000001, 72.38431395333328 -7.314609066666677, 72.38196477999995 -7.314609066666677, 72.38196477999995 -7.31216960000001))",0.1,1,1,1,1
1220,1,"13, 37","POLYGON ((72.38196477999995 -7.314609066666677, 72.38431395333328 -7.314609066666677, 72.38431395333328 -7.317048533333344, 72.38196477999995 -7.317048533333344, 72.38196477999995 -7.314609066666677))",0.1,1,1,1,1
1221,1,"13, 38","POLYGON ((72.38196477999995 -7.317048533333344, 72.38431395333328 -7.317048533333344, 72.38431395333328 -7.319488000000011, 72.38196477999995 -7.319488000000011, 72.38196477999995 -7.317048533333344))",0.1,1,1,1,1
1222,1,"13, 39","POLYGON ((72.38196477999995 -7.319488000000011, 72.38431395333328 -7.319488000000011, 72.38431395333328 -7.321927466666678, 72.38196477999995 -7.321927466666678, 72.38196477999995 -7.319488000000011))",0.1,1,1,1,1
1223,1,"13, 40","POLYGON ((72.38196477999995 -7.321927466666678, 72.38431395333328 -7.321927466666678, 72.38431395333328 -7.324366933333345, 72.38196477999995 -7.324366933333345, 72.38196477999995 -7.321927466666678))",0.1,1,1,1,1
1224,1,"13, 41","POLYGON ((72.38196477999995 -7.324366933333345, 72.38431395333328 -7.324366933333345, 72.38431395333328 -7.326806400000012, 72.38196477999995 -7.326806400000012, 72.38196477999995 -7.324366933333345))",0.1,1,1,1,1
1225,1,"13, 42","POLYGON ((72.38196477999995 -7.326806400000012, 72.38431395333328 -7.326806400000012, 72.38431395333328 -7.329245866666679, 72.38196477999995 -7.329245866666679, 72.38196477999995 -7.326806400000012))",0.1,1,1,1,1
1226,1,"13, 43","POLYGON ((72.38196477999995 -7.329245866666679, 72.38431395333328 -7.329245866666679, 72.38431395333328 -7.331685333333346, 72.38196477999995 -7.331685333333346, 72.38196477999995 -7.329245866666679))",0.1,1,1,1,1
1227,1,"13, 44","POLYGON ((72.38196477999995 -7.331685333333346, 72.38431395333328 -7.331685333333346, 72.38431395333328 -7.334124800000013, 72.38196477999995 -7.334124800000013, 72.38196477999995 -7.331685333333346))",0.1,1,1,1,1
